pet_id,customer_id,pet_name,species,breed,gender,date_of_birth,weight_lbs,color,microchip_id,is_neutered,pre_existing_conditions,vaccination_status,adoption_date,is_active,created_at,updated_at
f4812f5f-1d98-49c7-b351-0dc9c41eb0f5,0df37e42-e64f-49c1-b172-4755d018c4dc,Max,Dog,Cavalier King Charles,Female,2023-04-15,52.2,Gray,,False,,Unknown,2023-07-27,True,2025-12-22T21:19:28.786980,2025-12-22T21:19:28.786981
aac68e52-3c83-4c43-994d-3c5f4660e4ce,f60100f3-7060-4a3e-ac35-cadb0dd20278,Tucker,Cat,British Shorthair,Male,2016-10-19,17.3,Golden,,False,Hip Dysplasia,Overdue,2017-03-01,True,2025-12-22T21:19:28.786993,2025-12-22T21:19:28.786993
6d4cb0df-5806-4964-890a-bd7021fa6164,16354722-6677-4a2c-8bc9-303af1b6372c,Winston,Dog,Golden Retriever,Male,2015-03-24,88.6,Gray,MC159204061,False,,Unknown,2015-09-22,True,2025-12-22T21:19:28.787004,2025-12-22T21:19:28.787005
eabfbfcd-d058-46d3-b332-e3093e3fc855,86a35024-47f5-4710-b7a5-5a921eada895,Murphy,Dog,Bulldog,Male,2020-01-02,10.7,Brown,MC521960835,False,,Unknown,2020-11-27,True,2025-12-22T21:19:28.787016,2025-12-22T21:19:28.787017
fb450115-c90c-4921-821d-504edb336695,40a113d0-23a4-4e23-a795-8b4037b70d23,Charlie,Dog,Doberman Pinscher,Female,2023-03-05,16.1,Mixed,MC600190063,False,Heart Murmur,Overdue,2023-11-10,True,2025-12-22T21:19:28.787027,2025-12-22T21:19:28.787027
89ba3020-2e65-4d81-83c7-497c96fc2351,62e33d6e-681b-4798-bff3-76efbe0b0b71,Charlie,Dog,Havanese,Male,2021-11-09,99.8,White,MC550572682,True,Allergies,Unknown,2022-09-24,True,2025-12-22T21:19:28.787037,2025-12-22T21:19:28.787038
3f5a4a31-eeb9-49d5-a2fb-b7f2fe3a6030,44d5b01e-2d80-4806-ab18-25c8aa318c61,Sadie,Dog,Golden Retriever,Female,2022-04-22,22.4,Brindle,MC119147629,True,Allergies,Overdue,2023-03-21,False,2025-12-22T21:19:28.787048,2025-12-22T21:19:28.787048
40462c4f-0ad1-4a35-89ed-00457ced0d54,2fa3b0e3-12fd-4326-ae68-2bc88d4e10b2,Molly,Dog,Boxer,Male,2020-10-06,104.1,Black,MC247187117,True,Allergies,Overdue,2021-03-21,True,2025-12-22T21:19:28.787059,2025-12-22T21:19:28.787059
303c2c7a-dde3-42f5-ba94-0e55b9286123,90acd0d2-6af3-4434-9bad-507be42b54b5,Pepper,Cat,Domestic Shorthair,Male,2016-10-28,9.5,Brown,MC882767852,False,Hip Dysplasia,Unknown,2017-09-09,True,2025-12-22T21:19:28.787070,2025-12-22T21:19:28.787071
e5980c95-5c91-445d-921b-b835b89bbbc3,2ad03ea7-d584-40f0-90e3-8a5a0d082905,Daisy,Dog,Dachshund,Female,2017-08-25,44.9,Black,MC102726096,False,,Unknown,2018-03-26,True,2025-12-22T21:19:28.787082,2025-12-22T21:19:28.787082
a7421ca1-263d-45ef-915d-5c5b0d475555,59cdccef-7fba-458a-9ba6-ffff243acce2,Willow,Cat,Sphynx,Male,2015-09-14,11.4,Orange,MC142361977,False,Allergies,Up to Date,2015-12-10,True,2025-12-22T21:19:28.787093,2025-12-22T21:19:28.787093
d54ec2e0-14b2-433e-b3be-939043a8fac1,18522ba6-e3fd-4584-8b4a-0880b838376a,Oliver,Dog,Cavalier King Charles,Female,2023-02-04,12.4,Brindle,MC238342833,True,,Unknown,2023-10-19,True,2025-12-22T21:19:28.787103,2025-12-22T21:19:28.787104
2c70fb97-16f5-4d07-94f6-56be2d337c16,ca3fe72a-87c3-4a54-951f-b3db5b21b34d,Coco,Cat,Domestic Shorthair,Female,2017-10-07,12.9,Gray,MC674423348,False,Hip Dysplasia,Overdue,2017-12-09,True,2025-12-22T21:19:28.787114,2025-12-22T21:19:28.787114
f59abe27-79c3-4d1c-a496-dc8a62ca337a,2d8bcb67-b86a-4c82-8da0-5e307143c8fa,Willow,Dog,Boston Terrier,Female,2021-01-23,25.2,Spotted,,False,Allergies,Unknown,2022-01-08,True,2025-12-22T21:19:28.787125,2025-12-22T21:19:28.787126
7464c3e6-9fb8-4505-a8bc-b9d909003f08,d65aae0e-e9ef-4fe7-bfb4-8355237f62d7,Maggie,Cat,Persian,Male,2021-07-23,16.8,Black,MC522682093,True,Heart Murmur,Unknown,2022-02-08,True,2025-12-22T21:19:28.787136,2025-12-22T21:19:28.787136
e3be90fb-f06d-4053-a5b8-de92790e1922,63e098fb-db67-4b57-99d7-c9f9b0fe7020,Oliver,Cat,Sphynx,Male,2023-03-05,9.0,Golden,MC841144203,False,Allergies,Up to Date,2023-07-09,True,2025-12-22T21:19:28.787148,2025-12-22T21:19:28.787149
7e05ffec-c01c-46a5-8f01-e25ddabaa3c4,59cdccef-7fba-458a-9ba6-ffff243acce2,Nala,Dog,Dachshund,Female,2021-07-12,19.3,Mixed,MC710385087,False,Heart Murmur,Overdue,2021-12-08,True,2025-12-22T21:19:28.787159,2025-12-22T21:19:28.787160
b4bc8338-1b1f-417d-98df-f5c82aa66c20,5d1470bf-65e3-41af-a29b-ee329977179f,Rocky,Bird,Parakeet,Female,2018-04-08,-1.9,White,MC334564939,False,Allergies,Overdue,2018-09-09,True,2025-12-22T21:19:28.787170,2025-12-22T21:19:28.787171
9da26253-271f-4d58-8481-e03b5caa6c92,9cfe55df-c004-43c9-a3a9-ff9d00f1a801,Winston,Dog,Poodle,Male,2019-05-28,57.1,Brown,,True,Heart Murmur,Unknown,2020-04-01,True,2025-12-22T21:19:28.787180,2025-12-22T21:19:28.787181
ee41fa8e-19c8-4a34-883d-20c13d6a6660,62bdfcfd-aa11-4fe3-ba30-cba0b554e808,Leo,Bird,Conure,Male,2021-04-07,-1.8,Brindle,,True,Hip Dysplasia,Unknown,2021-10-29,True,2025-12-22T21:19:28.787252,2025-12-22T21:19:28.787253
908055c1-a708-4281-8960-bab3ff3dc452,b9f93f66-64cb-4cf7-9406-7f5a89e3b6c5,Cooper,Exotic,Guinea Pig,Male,2020-06-05,-3.3,Brindle,MC505889382,True,Arthritis,Unknown,2020-11-05,True,2025-12-22T21:19:28.787268,2025-12-22T21:19:28.787269
bb021e0f-4768-4ff4-961e-b0e0d90f4460,a1346bfa-cb00-4bb0-940f-9683d3120be8,Winston,Bird,Cockatiel,Male,2015-02-01,6.2,White,MC748516767,True,Allergies,Overdue,2015-10-31,True,2025-12-22T21:19:28.787280,2025-12-22T21:19:28.787281
3d80b350-6554-4a17-8bbe-31444f369188,3ecccbfe-02fd-46b8-b20a-ca8e1889cea1,Ellie,Bird,Parakeet,Female,2021-01-30,3.7,Brindle,MC733096724,False,Hip Dysplasia,Up to Date,2021-05-08,True,2025-12-22T21:19:28.787292,2025-12-22T21:19:28.787292
1ba8e89d-a6f7-4e30-9807-fdd488735242,82c04384-e349-4ac8-8c9f-9055b79937df,Nala,Cat,Birman,Male,2017-04-06,14.6,Mixed,MC508810767,True,Allergies,Unknown,2018-02-07,True,2025-12-22T21:19:28.787308,2025-12-22T21:19:28.787309
0fba476f-3a7b-49cf-88a6-5b3fbec06926,6eae697c-3ea0-4bb6-93c2-7dec2dd0843c,Bear,Exotic,Hedgehog,Male,2016-11-30,8.3,Golden,,True,Hip Dysplasia,Overdue,2017-02-18,True,2025-12-22T21:19:28.787321,2025-12-22T21:19:28.787322
aceb8969-8aaa-4dd9-bc02-703b2b2eb28f,e1e22f4a-6a64-4207-b1c6-a62fb865bace,Teddy,Cat,Sphynx,Male,2018-02-10,8.2,Black,MC336121408,True,Hip Dysplasia,Up to Date,2018-06-09,True,2025-12-22T21:19:28.787333,2025-12-22T21:19:28.787333
a3eb5f5e-450d-4634-9336-e237a70e6057,0617c219-4871-4c57-88c0-5d73348e2ca1,Oliver,Cat,Birman,Male,2020-08-03,19.1,Orange,,False,,Unknown,2020-11-21,True,2025-12-22T21:19:28.787343,2025-12-22T21:19:28.787344
21609907-1b40-4478-a23d-2895e48909a5,44f7372b-9c02-4a28-83df-6b17d99b7fa7,Murphy,Dog,German Shepherd,Female,2020-10-23,72.1,Golden,MC437448222,False,Heart Murmur,Unknown,2021-10-09,True,2025-12-22T21:19:28.787354,2025-12-22T21:19:28.787355
e0c94ef5-8ad0-4e1f-90ff-ab063124a4b7,e2f2fa12-8a4a-4cb9-93cd-4b7e7513c010,Murphy,Dog,Poodle,Female,2020-04-08,45.0,Brown,MC999872529,False,Diabetes,Unknown,2021-03-31,True,2025-12-22T21:19:28.787366,2025-12-22T21:19:28.787366
0781856d-ceb9-4898-b700-0f33b525c195,f3eb415b-e992-45dd-9082-0e4866dd0a67,Max,Dog,Poodle,Male,2019-08-02,83.1,Gray,MC825275156,True,,Overdue,2019-12-12,False,2025-12-22T21:19:28.787378,2025-12-22T21:19:28.787379
a3f7973b-c7a5-4941-b56c-8b25785a8fb4,887529a8-38f7-4056-ab0b-44c4bbef165c,Bella,Cat,British Shorthair,Female,2020-02-09,14.4,Golden,MC635744322,True,Arthritis,Unknown,2020-05-05,True,2025-12-22T21:19:28.787390,2025-12-22T21:19:28.787391
d62afc30-b6fd-4ac7-990a-790e4700d98a,5dc359ab-136d-4517-ab48-8ab823cfedae,Gus,Exotic,Chinchilla,Male,2015-08-13,9.0,Golden,MC446877687,False,Hip Dysplasia,Unknown,2016-07-11,True,2025-12-22T21:19:28.787402,2025-12-22T21:19:28.787402
ef70f01f-55ab-496d-8f14-372c10d19845,2ad8393c-5038-43ac-affa-26685bcd50f7,Tucker,Dog,German Shepherd,Female,2023-07-18,25.0,Mixed,MC508385705,False,Arthritis,Unknown,2024-03-09,True,2025-12-22T21:19:28.787413,2025-12-22T21:19:28.787413
4c242224-f253-454e-9c69-50035d9d7a47,5f5e1d5e-8798-4903-93b2-90bbb03562ca,Rocky,Dog,Boston Terrier,Female,2018-06-19,78.7,Orange,MC851232951,False,Hip Dysplasia,Overdue,2018-10-26,True,2025-12-22T21:19:28.787424,2025-12-22T21:19:28.787424
4cbc9a7f-0aa3-4ac4-8b66-998a19a1cd1c,1986db36-d696-4134-bd49-a05062804ba0,Luna,Dog,Dachshund,Female,2016-09-19,54.9,Brown,MC991376778,True,,Up to Date,2017-08-17,True,2025-12-22T21:19:28.787434,2025-12-22T21:19:28.787435
d2775d02-ce12-4ea9-8f9e-d9505280bf64,3ae178ae-9436-46e9-89fa-c083a72752bf,Lily,Dog,Great Dane,Male,2016-08-19,59.1,Spotted,MC228585496,False,Heart Murmur,Overdue,2017-02-22,True,2025-12-22T21:19:28.787444,2025-12-22T21:19:28.787445
88e03d29-aeff-4cf0-bd6d-78ce4a775c02,360a4f88-6e17-4487-89ee-20e2b2a22155,Rosie,Dog,Rottweiler,Female,2018-10-16,37.3,Brown,MC427728891,True,Heart Murmur,Up to Date,2019-09-19,True,2025-12-22T21:19:28.787455,2025-12-22T21:19:28.787456
61faeaeb-783e-4a67-bd4d-8c38c4b27fb4,06f6eb51-5525-4d11-baa9-c59cd7e68a45,Leo,Dog,Bernese Mountain Dog,Female,2024-01-13,82.5,Mixed,MC758763848,False,Heart Murmur,Up to Date,2024-04-27,True,2025-12-22T21:19:28.787467,2025-12-22T21:19:28.787468
7e75b24f-394e-4280-86b0-1745ce65555f,045612b6-b46a-4a33-b1b5-d909f887f246,Luna,Dog,Boxer,Male,2019-09-14,62.1,Gray,MC424287120,True,Diabetes,Up to Date,2020-07-16,True,2025-12-22T21:19:28.787478,2025-12-22T21:19:28.787479
24289428-54a9-4e36-9a58-3cfce1197ff2,d135f44f-fece-4383-8b42-828b716e7b92,Murphy,Cat,Domestic Longhair,Male,2020-05-25,14.7,Brown,,False,Arthritis,Up to Date,2021-05-21,True,2025-12-22T21:19:28.787490,2025-12-22T21:19:28.787490
25a72622-4399-4c18-b303-fb9185125761,a5192e7c-442e-4aad-b925-a01a68313bdc,Ruby,Cat,Ragdoll,Female,2016-12-01,8.2,Brown,MC464754096,False,Heart Murmur,Up to Date,2017-01-31,True,2025-12-22T21:19:28.787500,2025-12-22T21:19:28.787501
b06f7293-092e-4dfe-89b5-2d142b251b29,2e928367-97c3-4c27-be0f-ca24a0d03748,Ellie,Cat,Russian Blue,Female,2023-12-09,10.2,Gray,,False,Allergies,Up to Date,2024-07-05,True,2025-12-22T21:19:28.787512,2025-12-22T21:19:28.787513
dc02fb89-7ec4-49e3-a4e2-ed451c76d20b,790a5fd3-a711-4249-b24d-a212406b1f0d,Pepper,Dog,Dachshund,Female,2017-04-24,10.4,Golden,MC874286581,True,,Up to Date,2017-09-27,True,2025-12-22T21:19:28.787523,2025-12-22T21:19:28.787524
d1a40901-dde2-4130-8075-4e3423b2c40a,e8e49a79-b8d1-4f3f-b720-415c3948a30f,Chloe,Bird,Finch,Female,2018-01-27,-1.0,Brindle,,True,Arthritis,Unknown,2018-09-07,True,2025-12-22T21:19:28.787534,2025-12-22T21:19:28.787535
dfadb452-7fd7-4189-a6b3-ff42380ecbe5,dffb17ad-142c-408b-a64a-a515864a8ea9,Bella,Cat,Domestic Shorthair,Female,2019-11-11,20.2,Gray,,False,Heart Murmur,Up to Date,2020-05-02,True,2025-12-22T21:19:28.787545,2025-12-22T21:19:28.787546
37d3c19b-d0f8-4057-9b0e-8350d7f75ee5,965b3cac-c3de-4913-9fed-bef4606dd4ba,Jack,Dog,German Shepherd,Female,2015-08-30,43.3,Brown,,False,Diabetes,Overdue,2016-08-25,True,2025-12-22T21:19:28.787556,2025-12-22T21:19:28.787557
3082804f-b1a3-477f-9e78-b1a0ede028d5,22a0f88e-fced-43c3-bc9e-07c7dff2de13,Stella,Dog,Bulldog,Female,2023-01-21,14.9,Black,,True,Diabetes,Up to Date,2023-10-30,True,2025-12-22T21:19:28.787567,2025-12-22T21:19:28.787568
34d4ea4e-2e76-4c08-988c-b8cd9b6d986a,95f872d7-e9d3-4730-8cea-082e79636d35,Luna,Cat,Persian,Female,2018-03-12,21.9,Gray,MC401190082,False,Allergies,Overdue,2019-02-22,True,2025-12-22T21:19:28.787579,2025-12-22T21:19:28.787580
5f154e18-02f8-4b98-9923-44eef9057797,629a1a3f-eb73-4bb7-8d1b-eb28784eb67c,Bella,Exotic,Hamster,Male,2015-03-20,6.7,Gray,MC528999288,False,Heart Murmur,Unknown,2016-01-27,True,2025-12-22T21:19:28.787590,2025-12-22T21:19:28.787590
55c431af-f74a-46f2-9ba6-12bcdbb0bc0c,c13e5540-1677-47ae-88be-4ad52bf80fc9,Oscar,Dog,Siberian Husky,Female,2021-11-21,16.6,Black,,True,Diabetes,Up to Date,2022-07-22,False,2025-12-22T21:19:28.787602,2025-12-22T21:19:28.787602
c4ea6d45-21b3-4c24-9025-e4cc2e017838,c87845c2-e17f-4460-91e3-caba910eb1a5,Maggie,Dog,Golden Retriever,Male,2018-12-24,35.6,Brown,,False,Allergies,Unknown,2019-08-30,True,2025-12-22T21:19:28.787613,2025-12-22T21:19:28.787613
d480c393-9cd9-4439-b15f-04c0852af3f8,4f3a4c1c-cdd0-432f-82f9-f6444b7294dd,Sadie,Cat,Domestic Longhair,Female,2015-02-26,8.2,Orange,MC675195988,True,Arthritis,Up to Date,2016-01-30,True,2025-12-22T21:19:28.787624,2025-12-22T21:19:28.787624
b7877e0e-b2dd-41d4-8537-dc6ff5020c44,5a459aa7-0483-4bfb-a9f0-935ba02a0ef7,Chloe,Cat,Domestic Longhair,Female,2022-11-26,10.3,Gray,MC786665318,False,Diabetes,Overdue,2023-09-29,True,2025-12-22T21:19:28.787634,2025-12-22T21:19:28.787635
c3c68884-6b0e-4dab-ba1d-72fb20175e2b,f1ce8f62-47ad-4d09-be71-4d8b58507247,Simba,Cat,Maine Coon,Male,2017-12-15,2.7,White,MC432468097,False,Heart Murmur,Unknown,2018-10-09,True,2025-12-22T21:19:28.787645,2025-12-22T21:19:28.787646
08ebe1b0-5d1c-47e7-9e1a-076b36304a87,e740f859-20e7-4694-9e92-15c0398f6eb7,Shadow,Dog,Bernese Mountain Dog,Male,2016-08-07,40.2,Orange,MC970031149,False,Heart Murmur,Up to Date,2017-01-14,True,2025-12-22T21:19:28.787656,2025-12-22T21:19:28.787657
8de484b4-0210-43da-afa1-55f421fa9893,c934cbba-8a6d-4b01-91c2-3d99820594b4,Milo,Cat,Ragdoll,Female,2019-12-22,8.7,Orange,MC717049086,False,Allergies,Overdue,2020-08-17,True,2025-12-22T21:19:28.787668,2025-12-22T21:19:28.787668
9f1585b8-2dfc-4674-beea-f49871ff0e97,06a51a83-d777-4f0e-a27a-7243b7c8adf9,Shadow,Dog,Havanese,Female,2020-08-23,53.9,Gray,MC125805574,True,Hip Dysplasia,Overdue,2020-12-03,True,2025-12-22T21:19:28.787678,2025-12-22T21:19:28.787679
5fd94abd-eb32-4b5f-b0f8-94e8e5d216f8,30fa53f9-1c8f-461f-b551-d3db892fb09f,Zeus,Dog,Golden Retriever,Female,2022-03-27,51.6,Brindle,MC537032024,False,Diabetes,Unknown,2023-02-22,True,2025-12-22T21:19:28.787689,2025-12-22T21:19:28.787689
50fbb8a5-a76a-401e-9526-c860e074fd2f,e3da78ec-d3e3-44c3-af5c-7081837e04bb,Buddy,Bird,Cockatiel,Male,2019-06-14,6.7,Black,MC740519622,False,Diabetes,Up to Date,2020-04-26,True,2025-12-22T21:19:28.787701,2025-12-22T21:19:28.787702
a998dd1b-1623-41bf-8975-929ffb0d9d78,06dc5f34-afa4-4583-a6eb-6d182676ea9e,Cooper,Cat,Domestic Shorthair,Male,2015-08-01,11.3,Golden,,False,Allergies,Up to Date,2016-06-16,True,2025-12-22T21:19:28.787714,2025-12-22T21:19:28.787714
75e936da-71c0-4885-9ddf-570b0ca5f254,3e60dec2-af4b-436e-9f43-039fcf9324f8,Maggie,Dog,Havanese,Male,2019-04-30,26.5,Brindle,,True,Hip Dysplasia,Unknown,2019-07-09,True,2025-12-22T21:19:28.787725,2025-12-22T21:19:28.787725
f03e01aa-3a48-4707-a53a-d64e1c294b8f,28f844fe-8ecf-4cf1-95b5-de5feca5ad8a,Zeus,Dog,Cavalier King Charles,Female,2016-11-09,8.0,Gray,MC470388146,False,Diabetes,Overdue,2017-06-06,True,2025-12-22T21:19:28.787737,2025-12-22T21:19:28.787738
372b8dcb-ee3e-416f-aef7-8a692ceb32a1,2e4f747a-b348-4218-8394-19a3f5390e3e,Lucy,Dog,Shih Tzu,Female,2016-01-27,68.7,Orange,,True,Arthritis,Overdue,2016-07-22,True,2025-12-22T21:19:28.787748,2025-12-22T21:19:28.787749
f8b90381-5864-42ad-b2de-071f38de54c3,c1ef4e30-326f-47db-beec-fde698350d9a,Shadow,Dog,Boxer,Male,2018-05-03,100.1,Mixed,MC114163772,False,Arthritis,Overdue,2019-01-28,True,2025-12-22T21:19:28.787759,2025-12-22T21:19:28.787760
d3f03353-e02d-4e20-863d-d5f5126f1c6b,b9698878-0732-4fe9-8ed3-dcaa183b785f,Rosie,Dog,Doberman Pinscher,Male,2016-10-05,10.8,Orange,MC865160429,False,Diabetes,Up to Date,2017-08-11,True,2025-12-22T21:19:28.787771,2025-12-22T21:19:28.787772
e6c29ab9-7b71-4271-a54e-10b1b81fe4af,b22b4ce8-8eaa-4cf5-a1a7-d885e7fc8b9b,Finn,Cat,Domestic Shorthair,Male,2023-12-20,9.3,Brindle,,True,Heart Murmur,Unknown,2024-11-10,True,2025-12-22T21:19:28.787782,2025-12-22T21:19:28.787783
1b2e85c3-ef1e-4157-b347-43b2fc26a13e,3d7a6c02-cbe0-45c5-84fb-31c0899bea0c,Finn,Exotic,Ferret,Male,2015-08-25,7.2,Brindle,MC607037806,False,Heart Murmur,Unknown,2016-03-22,True,2025-12-22T21:19:28.787793,2025-12-22T21:19:28.787794
6e723ff0-0b65-4403-89df-8fee20e76600,d229ee99-97fa-4e1c-95f8-ba70e61f69bf,Rosie,Dog,Pomeranian,Female,2022-05-02,87.5,Black,MC929148862,False,Arthritis,Overdue,2023-02-20,True,2025-12-22T21:19:28.787806,2025-12-22T21:19:28.787807
5984332d-20aa-41a4-8964-6340cfa77cd1,640e7ba5-c7b6-4f52-b736-377da2660d06,Willow,Cat,Birman,Female,2020-06-07,0.4,Spotted,,False,Arthritis,Overdue,2021-05-30,True,2025-12-22T21:19:28.787817,2025-12-22T21:19:28.787818
b6515481-f703-4b83-b763-a676daab2104,ab09799c-455b-4f4f-a2c4-fdb52f80473c,Gracie,Dog,German Shepherd,Female,2024-05-15,27.8,Spotted,MC232689159,False,,Up to Date,2025-02-24,True,2025-12-22T21:19:28.787829,2025-12-22T21:19:28.787830
66ec7496-664a-4830-9428-f2ba0c6eee37,32f57adc-ab3b-4290-b165-195b0914ff33,Ellie,Dog,Dachshund,Male,2023-02-12,23.8,Gray,MC115753246,False,Heart Murmur,Overdue,2023-10-29,True,2025-12-22T21:19:28.787840,2025-12-22T21:19:28.787840
25d8d29b-08ba-4c69-b332-38147fbf40e2,b7c6430c-59cc-4e1c-beb4-0ddd5d47f8f4,Bear,Dog,Cavalier King Charles,Male,2024-01-25,44.1,Black,MC294552110,True,,Up to Date,2024-08-24,True,2025-12-22T21:19:28.787850,2025-12-22T21:19:28.787850
7c57509a-4178-4e88-b782-2ef609bfdf4d,dfd5f91f-b205-40b5-8531-a0c319a03f5b,Pepper,Cat,Oriental Shorthair,Male,2017-09-29,15.6,White,MC937225256,False,Allergies,Up to Date,2017-12-04,True,2025-12-22T21:19:28.787861,2025-12-22T21:19:28.787861
d51ab518-3eff-4a07-8549-d0b0669cc20a,a069f42d-266f-4a1f-8eeb-8cfca5519218,Milo,Dog,Cavalier King Charles,Female,2018-10-23,51.5,Orange,MC685256178,False,Diabetes,Overdue,2019-04-21,True,2025-12-22T21:19:28.787871,2025-12-22T21:19:28.787872
17df703a-9f1b-4cfd-8042-a5c235923ec2,0438dcfd-e8c3-48f7-a955-0e4a021d5db6,Bailey,Dog,Siberian Husky,Male,2022-06-03,40.0,Black,,True,Hip Dysplasia,Overdue,2022-10-28,True,2025-12-22T21:19:28.787882,2025-12-22T21:19:28.787883
02d33c65-5b08-4fd4-969b-92bbe22b2ec9,b27fcd5e-d0dd-4677-8355-568d9158b8c0,Murphy,Cat,Scottish Fold,Female,2018-08-15,7.9,Golden,MC524191290,False,Heart Murmur,Overdue,2018-11-07,True,2025-12-22T21:19:28.787892,2025-12-22T21:19:28.787893
ab71023a-9210-4f59-8397-0128fbe4adae,0ae27bd5-9c71-4fd7-8021-d987951d065c,Coco,Dog,Boston Terrier,Male,2023-04-16,37.7,Spotted,MC244461131,True,Heart Murmur,Up to Date,2023-07-26,True,2025-12-22T21:19:28.787903,2025-12-22T21:19:28.787903
38b1d0b4-9a90-49a1-a2b9-d3b1c7a7ea49,b7c6430c-59cc-4e1c-beb4-0ddd5d47f8f4,Bear,Dog,Poodle,Male,2022-07-24,71.0,Brown,,True,Hip Dysplasia,Unknown,2023-01-05,True,2025-12-22T21:19:28.787913,2025-12-22T21:19:28.787914
944b28b1-2791-48c1-a413-476dd80810ca,8159b1d5-5172-4430-b801-c8b8da19ed39,Oscar,Dog,German Shepherd,Male,2024-05-14,53.9,Brown,,False,Arthritis,Unknown,2024-07-25,True,2025-12-22T21:19:28.787923,2025-12-22T21:19:28.787924
f1597dd2-910c-4d94-992a-0da1875761ef,4b477568-cb55-44f8-8574-5ad533c52220,Max,Cat,Russian Blue,Male,2015-10-07,9.7,Gray,MC756273887,False,Arthritis,Unknown,2015-12-08,True,2025-12-22T21:19:28.787936,2025-12-22T21:19:28.787937
f1be22f2-98a8-4c02-9cb7-d5110ce00766,6e0d2501-fe21-4de9-98a9-2e1eab954050,Jack,Dog,Rottweiler,Female,2023-03-09,39.2,Gray,MC648667173,True,Hip Dysplasia,Up to Date,2023-08-25,True,2025-12-22T21:19:28.787947,2025-12-22T21:19:28.787948
fdf51e90-223a-4fc7-a647-7f4479951304,e8d4310e-4835-4d6a-93ef-7bc0a806b3b8,Rosie,Dog,Boxer,Male,2015-10-21,10.5,Spotted,MC694358628,False,,Unknown,2016-07-24,True,2025-12-22T21:19:28.787958,2025-12-22T21:19:28.787958
a0c8bc53-29a2-43a9-bb87-7ccaad4073e2,e2ed4ab1-b8e2-40c4-bc31-cfb1250f80c2,Pepper,Dog,German Shepherd,Female,2023-10-02,38.1,Orange,MC723562324,True,Arthritis,Overdue,2024-03-25,True,2025-12-22T21:19:28.787970,2025-12-22T21:19:28.787971
58ad8c4f-c283-431a-a35e-2f9217843275,6638d1b9-650f-4866-86e3-4bdc91702669,Zoey,Dog,Bulldog,Male,2022-06-02,71.9,Spotted,,False,Arthritis,Up to Date,2023-04-12,True,2025-12-22T21:19:28.787982,2025-12-22T21:19:28.787982
56d93d03-6213-4de8-8da4-5f3bae67796f,4a842af2-efef-4368-8138-29fc0bed137b,Rosie,Dog,Poodle,Female,2018-04-06,24.4,White,MC509323486,True,Arthritis,Up to Date,2018-10-22,True,2025-12-22T21:19:28.787992,2025-12-22T21:19:28.787993
f088f9c1-deb5-4ada-9ee2-4640d3787b00,650949b9-fe55-41e1-99be-f431e363527f,Lucy,Cat,Ragdoll,Female,2016-02-02,19.1,Brindle,,False,Arthritis,Up to Date,2016-04-14,True,2025-12-22T21:19:28.788003,2025-12-22T21:19:28.788004
d8ef4785-b67a-4384-a829-3214d8c8a83d,738e9d91-4977-4805-8f9e-b02142d23bdf,Sadie,Dog,Beagle,Male,2017-07-19,40.5,Orange,MC418775890,True,Allergies,Unknown,2018-03-04,True,2025-12-22T21:19:28.788014,2025-12-22T21:19:28.788015
9cdef0e1-ac0a-4536-809e-1bfc4ec6c2f1,435c790c-18b5-48f7-b347-66d0fb2fb9fe,Zeus,Dog,Havanese,Female,2023-12-27,13.3,White,MC110371621,True,Allergies,Overdue,2024-06-14,True,2025-12-22T21:19:28.788024,2025-12-22T21:19:28.788025
d775a269-3816-47f5-b5d5-10289b721939,f3fc738e-02b8-49e2-aa86-ab8a98e97b8f,Jack,Cat,Russian Blue,Female,2016-01-08,21.9,Orange,MC361431047,True,Arthritis,Unknown,2016-10-21,True,2025-12-22T21:19:28.788036,2025-12-22T21:19:28.788036
a000c63b-85f7-4efc-8479-b7c322dac6fb,44a1904a-54d4-46f2-9934-acfcbc4dc9dd,Max,Dog,Beagle,Male,2021-08-01,62.4,Brown,MC768598357,True,Hip Dysplasia,Up to Date,2021-12-29,True,2025-12-22T21:19:28.788082,2025-12-22T21:19:28.788083
af300b68-fcab-4ee5-8b61-4d1f62891501,3942e5fb-5b35-400a-b21f-3e265cb8f87f,Charlie,Dog,Golden Retriever,Female,2015-03-03,26.1,Orange,MC732883883,True,,Unknown,2015-12-18,True,2025-12-22T21:19:28.788099,2025-12-22T21:19:28.788100
2ea818f6-d75b-4ecd-9d3b-ba9fa754c5a6,510c2c20-affb-4c0d-a923-8e566921f4f8,Willow,Dog,Boston Terrier,Female,2017-06-28,81.4,Gray,MC271108476,True,Arthritis,Up to Date,2018-06-04,True,2025-12-22T21:19:28.788111,2025-12-22T21:19:28.788112
97936706-24e3-456b-aa25-204dff3e5901,aa1e8cd8-4073-4925-b620-2a5c2ce9f69b,Simba,Cat,Domestic Longhair,Female,2017-05-22,5.5,Brindle,MC246975983,False,Hip Dysplasia,Unknown,2017-09-19,True,2025-12-22T21:19:28.788123,2025-12-22T21:19:28.788124
a854c824-5521-4cc9-8c5f-71a799d31a52,e765eab8-d8b9-4544-af78-c8403331ddfc,Bella,Dog,Boxer,Female,2022-05-15,42.2,Golden,,True,Diabetes,Unknown,2023-02-14,True,2025-12-22T21:19:28.788134,2025-12-22T21:19:28.788135
